code,year,anu_ret_std
600280,2006,0.4531932425914797
600280,2007,0.555574900248606
600280,2008,0.5915453578168784
600280,2009,0.49017285401687716
600280,2010,0.38836676354684074
600280,2011,0.28175223265923355
600280,2012,0.4140153386363292
600280,2013,0.8615331332983172
600280,2014,0.403657897662499
600280,2015,1.193411919328773
600280,2016,0.5695612000226483
600280,2017,0.265302515226261
600281,2002,
600281,2003,0.27353737095646524
600281,2004,0.31235458603975375
600281,2005,0.3720042869487786
600281,2006,0.5879475151837817
600281,2007,0.6649386561870602
600281,2008,0.6917818197777987
600281,2009,0.6793927000519446
600281,2010,0.5515913531123965
600281,2011,0.4374709470312165
600281,2012,0.5100105066654128
600281,2013,0.3152567204282258
600281,2014,0.2522252745562115
600281,2015,0.7704773699920726
600281,2016,0.5020546401496648
600281,2017,0.41028174436174747
600282,2002,
600282,2003,0.40015373271705296
600282,2004,0.37428292149756004
600282,2005,0.48516119053077655
600282,2006,0.29981508615667907
600282,2007,0.7004484016846754
600282,2008,0.7708131252982258
600282,2009,0.5779236959048275
600282,2010,0.27637964373513285
600282,2011,0.3220695812445638
600282,2012,0.2043064929180302
600282,2013,0.2273248305940262
600282,2014,0.3327139903494128
600282,2015,0.6427686250345181
600282,2016,0.32336991825026346
600282,2017,0.47504194792312543
600283,2002,
600283,2003,0.2620689793026324
600283,2004,0.30430387586028657
600283,2005,0.3498354020622466
600283,2006,0.48801336141935464
600283,2007,0.6861736115850067
600283,2008,0.6915952560475792
600283,2009,0.5333577540195489
600283,2010,0.4880318787214995
600283,2011,0.3936457390030517
600283,2012,0.3505601188801895
600283,2013,0.30808372871430695
600283,2014,0.48415326135215947
600283,2015,0.7813381130429871
600283,2016,0.5292216876395981
600283,2017,0.20878444661760662
600284,2004,0.35946225092568584
600284,2005,0.403100309451326
600284,2006,0.3428199197730927
600284,2007,0.6170146858379387
600284,2008,0.7632212928973905
600284,2009,0.5119947619898759
600284,2010,0.5266147777111057
600284,2011,0.4153343888609758
600284,2012,0.3911294757270493
600284,2013,0.5035851426939497
600284,2014,0.29820991615515524
600284,2015,0.7702438726380096
600284,2016,0.2999740305015729
600284,2017,0.1918262277108427
600285,2002,
600285,2003,0.3540511368263894
600285,2004,0.3145259070442151
600285,2005,0.2981220717650128
600285,2006,0.4364735253021148
600285,2007,0.9412941733218514
600285,2008,0.8192774030117168
600285,2009,0.47275662032057403
600285,2010,0.47385490681983755
600285,2011,0.35313827855467605
600285,2012,0.3946966228608955
600285,2013,0.47694839466018996
600285,2014,0.5271856539533882
600285,2015,0.6888709991880095
600285,2016,0.3414373895773359
600285,2017,0.19353127871932932
600286,2002,
600286,2003,0.31733194746819515
600286,2004,0.44130845393838425
600286,2005,0.6068259245392584
600286,2006,0.5340363127400557
600287,2002,
600287,2003,0.27370935618618286
600287,2004,0.6106233626603479
600287,2005,0.2771437333920812
600287,2006,0.443790515784554
600287,2007,0.8972123318706031
600287,2008,0.6932887619949096
600287,2009,0.6060703674886426
600287,2010,0.505510236855857
600287,2011,0.4966712060418281
600287,2012,0.420819764535942
600287,2013,0.34767676200530095
600287,2014,0.4700351414839415
600287,2015,0.792417318747302
600287,2016,0.5018311865257663
600287,2017,0.22914920408287684
600288,2002,
600288,2003,0.29657918479407525
600288,2004,0.4094370398140175
600288,2005,0.42841139667759587
600288,2006,0.6582307256339213
600288,2007,0.7039572763659753
600288,2008,0.7469799878578653
600288,2009,0.6966996040483564
600288,2010,0.5232308678127761
600288,2011,0.3923253611488694
600288,2012,0.4416276517992291
600288,2013,0.5230083491276994
600288,2014,0.29863974365127977
600288,2015,1.0954626646309884
600288,2016,0.7862516417953888
600288,2017,0.30762737425975606
600289,2002,
600289,2003,0.22484283052768214
600289,2004,0.6391172638547767
600289,2005,0.4527054165628653
600289,2006,0.7248405320272581
600289,2007,0.5617116085119778
600289,2008,0.7745238961156649
600289,2009,0.45302177412676664
600289,2010,0.5975566109807803
600289,2011,0.5089179985138845
600289,2012,0.35498942314967635
600289,2013,0.4129828338197624
600289,2014,0.3872721272512785
600289,2015,0.7658909088301186
600289,2016,0.5463483944387602
600289,2017,0.323973830064113
600290,2002,
600290,2003,0.32205164419955146
600290,2004,0.2717439098502494
600290,2005,0.1950912880245339
600290,2006,0.5420217394791723
600290,2007,1.010089140799055
600290,2008,0.8974949823129322
600290,2009,0.6405898389473778
600290,2010,0.4043380907151833
600290,2011,0.5666280782295219
600290,2012,0.3498254172088344
600290,2013,0.3438855452169535
600290,2014,0.38444360320136856
600290,2015,0.7980289748175647
600290,2016,0.4346820726683223
600290,2017,0.2755908140839356
600291,2002,
600291,2003,0.29405716079051925
600291,2004,0.3371968230708328
600291,2005,0.40387984146755357
600291,2006,0.6349082705401228
600291,2007,1.084540352246674
600291,2008,1.0968620284835997
600291,2009,0.5366029066621589
600291,2010,0.45527075486109847
600291,2011,0.4014837557917486
600291,2012,0.39226168514570003
600291,2013,0.6123662059210371
600291,2014,0.4818300472607039
600291,2015,0.7307795082125628
600291,2016,0.328922943986833
600291,2017,0.5729612767555496
600292,2002,
600292,2003,0.27067140875723783
600292,2004,0.6781454090198998
600292,2005,0.43924931400775685
600292,2006,0.3515298877063476
600292,2007,0.6973655008729409
600292,2008,0.633452073287168
600292,2009,0.6456458769721007
600292,2010,0.5688299635739558
600292,2011,0.3660796691730432
600292,2012,0.4131837217949179
600292,2013,0.533962888870427
600292,2014,0.38381892927738787
600292,2015,0.7025701811993814
600292,2016,0.3458278160407827
600292,2017,0.240640916669227
600293,2002,
600293,2003,0.35651518532557075
600293,2004,0.32533242519513067
600293,2005,0.35668652523639804
600293,2006,0.7294809494565409
600293,2007,0.6888445957765296
